-0.2664885973565661	-0.2607118394465204	0.002629727480348187	2.807852418527078e-31	2.637570260703264e-31	6.395836998259505e-33	578
-0.2641710919208068	-0.2698036424585362	0.001134221622902915	2.355180301277161e-09	8.36952227109665e-09	3.809651707544605e-10	579
-0.2666834079416321	-0.2823707581530346	-8.301270408907182e-05	3.283852035268064e-09	1.058872965035322e-08	8.904219547464955e-10	579
-0.2789644744533996	-0.2966514845625607	0.003098459783527913	5.350421593380135e-09	4.343239936778225e-09	-7.626546193649342e-10	589
-0.2946562179342676	-0.3067215544779874	0.00207831774988914	4.857472766491374e-09	2.913532509810121e-09	3.976729243108555e-10	587
-0.3069076200696927	-0.3023667382526436	0.00267381816586499	3.466848462611982e-09	2.108381965591854e-09	-1.248695977078702e-09	588
-0.3061426801523673	-0.3131024000685699	0.0005190768410007749	6.123738521683171e-09	4.570377719937511e-09	5.048160870157928e-10	589
-0.3072912707128305	-0.3174055461631705	0.0002956314019354618	1.39331746992942e-08	1.139947742126565e-08	-5.92468260327521e-09	589
-0.3109556744015078	-0.3157050745413505	-0.004075780137607653	2.655214700744784e-09	3.574921175065533e-09	1.200138357524283e-09	584
-0.3217952531165099	-0.3190493691585375	-0.0071812792594466	3.700230183644352e-09	5.402965334400778e-09	-1.509986398517387e-09	585
-0.3161434308758597	-0.3169270863860998	-0.005582869289350756	3.608714681086348e-08	2.82406836680445e-09	-1.35067036500754e-09	586
-0.317797420268329	-0.316417076583859	-0.003218224513437556	3.437452710620337e-09	3.469829262469936e-09	1.383239593473923e-09	584
-0.320382824298561	-0.3228156784577743	-0.002555704937852422	1.884624368241859e-09	2.224272066285229e-09	3.007693867910406e-11	583
-0.3237401690665968	-0.3195037579271311	-0.00796427281621096	8.279203267181311e-09	5.21235540128762e-09	2.316426187519029e-09	583
-0.3288507689474623	-0.3272050526155594	-0.01140027984422311	4.816899263423967e-09	5.276476396395672e-09	-4.806856149681751e-10	582
-0.3288121922769104	-0.331174641040882	-0.005972344326524839	3.323277103896574e-09	4.893629107618969e-09	-6.010206482887794e-10	579
-0.3288635578956914	-0.3303719634208964	-0.004215306527594961	3.437313355562868e-09	2.593825241651109e-09	-1.443169756325441e-10	577
-0.3321049015079841	-0.332118532146179	-0.0001325719182888795	1.043611926935171e-08	2.212625511488888e-09	5.808972406047121e-10	576
-0.3298230507183216	-0.3311937642183024	-0.0005514864770255086	4.447149594900457e-09	4.884761792343962e-09	-2.706247464244763e-09	570
-0.327712252648083	-0.3273189926162373	5.24348768623161e-05	5.01005333991988e-09	6.974015293086784e-09	2.111003479273384e-09	569
-0.3244093799198901	-0.3286662625604844	-0.0002553831094603926	2.463569206918605e-09	1.733155515164926e-09	6.967850429649914e-10	566
-0.3234902336275615	-0.3328500797609427	-0.003014898810819147	3.487170573924935e-09	2.863766140990831e-09	1.001130323660648e-09	569
-0.3168609862754178	-0.3300448375180159	0.002530526738227637	6.407906808288762e-09	5.795663446208502e-09	2.41896491012287e-09	571
-0.3171988068471867	-0.3331864156821862	-0.002388625833557201	2.89295235989427e-09	3.71991968695685e-09	-2.03838758669789e-10	568
-0.3266783091200323	-0.3381565616838148	-0.002990639781613514	4.93305739996287e-09	1.917270342345138e-09	5.716618189075553e-10	571
-0.3194888956313542	-0.3333323552148807	-0.003684512929855425	2.32480443635837e-09	5.037507583582438e-09	1.647981147688728e-09	566
-0.2971218255505079	-0.3221409405874085	-0.0003507159173176663	1.188059968562244e-08	2.386566349951304e-08	1.123132514672635e-08	563
-0.2977092317371511	-0.3193873725479338	0.00227153119143643	3.414344915405996e-09	1.216426948022558e-09	8.903447213407662e-10	559
-0.2978833433876552	-0.3214317996498787	-0.001431464876342215	4.350045284150191e-09	3.312598619275365e-09	5.534159203726735e-10	564
-0.2995347440021248	-0.3260747734984399	-0.003807903051331879	3.095680951955533e-09	4.759782947362216e-09	-5.692851578271642e-10	563
-0.2843634285682866	-0.3186855008505902	-0.003231054160398992	1.539360119929172e-08	4.456856747897009e-09	2.756888588084253e-09	555
-0.2823389152401032	-0.3108537651852483	-0.004937071974683912	3.003647121150211e-08	5.64302705958602e-09	-6.583212058938463e-09	555
-0.2889200975013332	-0.3142534504670716	-0.007666293691627588	3.94422246705387e-09	2.511043377107533e-09	3.864940817610117e-10	556
-0.2953387032609358	-0.3101357933209005	-0.00591660651176077	3.972629283949139e-09	2.374653109861895e-09	9.943819650223459e-10	559
-0.2912657588057641	-0.3133630728652777	-0.001708171284113372	1.768019850657919e-09	2.129377655715673e-09	-1.313530741872984e-09	559
-0.2952301217179523	-0.3154824368055935	-0.001039901568805457	5.551348596763435e-09	4.367336006835653e-09	1.758020860024633e-10	560
-0.299530073297641	-0.3218822399873351	-0.002451880191475359	3.550769236009149e-09	5.234542113223835e-09	2.747736655867056e-09	565
-0.3029069561616082	-0.3258633543609572	-0.008351620362428615	5.16883322323815e-09	6.263172551452254e-09	2.890949384382062e-09	563
-0.3101083810922949	-0.3354227392823498	-0.01075005974255181	1.83450662474742e-09	3.180945373168285e-09	6.878615409905018e-10	566
-0.3147928390633685	-0.339923609390651	-0.01167493795540785	8.993103837096753e-10	1.426715372875447e-09	-2.733168358867477e-10	565
-0.3072113223498983	-0.3391703789388031	-0.008687497855131007	3.483103611456303e-09	3.260446669603432e-09	1.825782405434776e-10	565
-0.3129175455421259	-0.3392788490218291	-0.009483705140528587	1.90285287327665e-09	2.044620493591843e-09	4.924706930448252e-10	564
-0.3061566165370571	-0.3309415307562636	-0.007495616696048564	5.771813984450836e-09	2.172045858470048e-09	4.163965859960611e-10	558
-0.3051671374277823	-0.3319005128867359	-0.01148404360563458	5.266231863226056e-09	3.617938939538603e-09	-1.968903300561249e-09	560
-0.3058318782813245	-0.326767065262394	-0.01395041627063308	2.05705188392568e-09	3.822231759894924e-09	7.323231104112405e-10	558
-0.2979588620225185	-0.3227819131248947	-0.01243426647751299	1.513648457732791e-09	2.035497913841628e-09	-1.432410550871554e-10	552
-0.3056984823545315	-0.3276690306089717	-0.01500900731799857	3.272459755651599e-09	1.805656515260064e-09	2.373823708991344e-10	557
-0.3032632590303275	-0.3265793981377377	-0.01338796478122025	8.359103082099293e-10	1.004955463941738e-09	-4.687337076913501e-10	555
-0.2954722630136942	-0.325878394664728	-0.01409147507943316	3.181268696469427e-09	3.929091080293383e-09	-1.187265807941817e-09	554
-0.2962866585594801	-0.3272505856465761	-0.009504037673812471	2.296361079155447e-09	1.730165841333423e-09	1.468510130466572e-11	558
-0.2947134497229784	-0.3250441608774822	-0.009892328175048742	4.462168492723438e-09	3.236324218806652e-09	-1.670942454130993e-09	556
-0.2962788057387918	-0.3255780741148191	-0.008282084939096775	5.937031382019479e-09	2.211015982069278e-09	-1.657218037249859e-09	555
-0.2979389309338838	-0.3224517150250574	-0.008942717301290067	2.210840395888121e-09	1.772346723316171e-09	3.66152457092918e-10	555
-0.2979255714115261	-0.3219725603219342	-0.007270685439976588	3.62221312955212e-09	2.017594899335421e-09	2.221563612543287e-10	557
-0.3060804888422001	-0.3261173622020461	-0.007310962827224743	4.615788991046443e-09	3.321565342191845e-09	-3.801177218635196e-11	564
-0.3121650225985246	-0.3298569458361108	-0.008342973230082672	2.500262421212653e-09	1.976658987665331e-09	-7.378827242868912e-10	561
-0.3032905010712535	-0.3176136163417296	-0.007120042636379971	1.327278696717908e-08	1.571508188506108e-08	1.937815573726609e-09	560
-0.3031117507749268	-0.3224149478337171	-0.005288119123536429	1.688407146675484e-09	3.206678284578805e-09	-1.248371338336018e-10	560
-0.2977848892193056	-0.3145393430522638	-0.007266181887979055	9.419889192005606e-09	8.111235109285851e-09	1.887495231532874e-09	558
-0.2955645011306691	-0.3204672191047065	-0.008867825352926281	1.92044624307045e-09	4.929793304383939e-09	1.981942513197824e-10	559
-0.2980176692640292	-0.3286905752831559	-0.01315078941743737	2.16880719414376e-09	2.089963395802159e-09	8.301938258319854e-12	559
-0.2894123819190328	-0.3104237927475523	-0.007325364757115283	5.853384598816287e-09	1.215377327347728e-08	4.131475034618749e-09	557
-0.2927190570207943	-0.3234462568642846	-0.0120905965034204	6.260592311225427e-09	6.006769617141928e-09	1.058033506303188e-09	563
