592	-0.234221336551423	-0.1739749462675725	0.003083719354449609	0.002205307276902943	0.003826792291842791	0.0004485131115679437	-0.003048284420472044	-0.001948065352747227	-0.007846332686621922
588	-0.2721034912099166	-0.2496104388867292	-0.003590145295453618	8.366689979521472e-09	1.739643807041424e-08	1.122340133700667e-08	0.002669434268983592	-0.001798189661958704	-0.00266321272350945
583	-0.2679376926872233	-0.2424367622922666	-0.005499753210427414	1.122401520494764e-08	3.875682913105293e-08	9.761695090061334e-09	0.004300512975118767	0.004933981085811489	0.007875438204018819
574	-0.2531039870364267	-0.2337973497176949	-0.005728582708327472	3.439156874926487e-08	3.032896502632105e-08	1.401982847811868e-08	0.004059580058817903	0.006424665865690101	0.003008868513464887
566	-0.2465145566888808	-0.2248331395031517	-0.005827021026612551	1.521934640307581e-08	2.039728171165689e-08	1.313169967435065e-08	0.002058786197220502	-0.00145187386300295	0.007138479324603169
560	-0.2388457463072956	-0.221946579863819	-0.005653608330406791	2.012399138075697e-08	1.633864734857016e-08	1.707619894787604e-08	0.002870770972676764	-0.00935300085516857	0.009689566520642939
556	-0.2355354848290249	-0.2183669412083629	-0.003101754735784728	2.047679925352694e-08	1.566176243648295e-08	1.720925456084662e-08	-0.002449541841644432	-0.005388168433072146	0.008533251774911502
549	-0.2274090356048487	-0.2128524990573449	-0.005034075709587272	3.708926663953547e-08	2.655615920177188e-08	2.425235157697357e-08	0.001940205091793312	-0.0005386180715217561	0.005611923742403444
546	-0.2206529395208965	-0.207165639896477	-0.004813680878139831	2.800774418981834e-08	2.437809909987668e-08	2.484800466669662e-08	0.00625154827528058	-0.005527550941742902	0.0106627350692121
539	-0.2080884598238316	-0.1994966639608174	-0.006800154662901949	3.326337603643487e-08	2.765520706597296e-08	2.903913051683707e-08	-0.001723217254389484	-0.001927219037634094	0.01250470597188856
535	-0.2053405937633096	-0.1948540765569851	-0.005969185772019581	3.710297672042198e-08	3.808366855818093e-08	2.387739212781493e-08	-0.00146154077302466	-0.003259216028199412	0.01000556634849453
528	-0.1966230759165594	-0.1846913744713734	-0.002101488467384706	2.838146724248385e-08	3.493080227790752e-08	2.985163770824496e-08	0.007463274388332111	-0.006133554314639824	0.007291625391798305
527	-0.1937858712878741	-0.1842374297291202	-0.001872942422380179	3.553627672646578e-08	2.806791869091538e-08	3.04850713233605e-08	0.006910618245841295	-0.009224898874542623	0.01023329647873282
523	-0.1911907863848983	-0.1805733321343317	-0.001276395852249445	4.297771651838801e-08	2.572246033858161e-08	3.231465790308811e-08	0.0004565338090485671	-0.002860132302765251	0.00364944257056648
519	-0.1883458147921552	-0.17340070014289	-0.001510435531370315	3.657666806057103e-08	2.488541987729878e-08	2.903735632987668e-08	0.004626136251213739	-0.006145004504635797	-0.002748309952376409
517	-0.1879940693266064	-0.1708530021497426	-0.002380731679699585	5.278919990527298e-08	1.806569426305977e-08	2.966421361607983e-08	0.002965667559345112	-0.01181885326751637	-0.01180060507526229
515	-0.176502562213939	-0.1663026684060236	-0.003026384609704954	6.231136129039799e-08	1.412581785930796e-08	2.801979077468423e-08	0.0004896251675149544	-0.01062023906407837	-0.01961737852118424
513	-0.1686756603944694	-0.1602610416937675	-0.00699025867507597	5.835454927959169e-08	9.839557659977373e-09	1.97807245265465e-08	0.00287462536457315	-0.01202015895010895	-0.01961454395044076
507	-0.1647459495081729	-0.1490094183649085	-0.007508128630974588	7.786096789398675e-08	1.554449530438635e-07	2.098288341962946e-09	0.001674005247801642	-0.01029128787317722	-0.01669353845524908
505	-0.1642124544740115	-0.1455875768922283	-0.007058587575480774	1.070233170963717e-07	4.704746055570909e-07	-3.749366705888585e-08	-0.003989411159118649	-0.008735795788586768	-0.01732296148465785
502	-0.1587924883079996	-0.1414021566775177	-0.007218048628281549	1.197817716927772e-07	4.954366553696312e-07	-3.28092932093711e-08	-0.008759755831180206	-0.004674685489840868	-0.01414407864464281
501	-0.1561344452903202	-0.1393061519699434	-0.00727063494928017	9.756629513779978e-08	4.315090931701353e-07	-2.725939471733503e-08	-0.01100458551799288	-0.007578046740680279	-0.0159711382517525
499	-0.1511795108543275	-0.1315893170252949	-0.005940496629933447	5.305228108178404e-08	5.814497503329169e-08	1.462999588455549e-08	-0.01380378766487023	-0.003610817184688448	-0.01067497625058372
496	-0.14959900865817	-0.1314650239493595	-0.005586871572517799	5.190744449330065e-08	2.033104651091735e-08	2.480656396866803e-08	-0.009766279345415177	-0.01147411594659281	-0.0100511214636714
491	-0.1436240527438001	-0.1289203484126174	-0.007943046730371285	5.142146914129124e-08	4.485961855832173e-08	2.461818808559213e-08	-0.0006694600375973469	-0.004334249412850479	0.001014927798833224
495	-0.1392261769881089	-0.127301305663431	-0.007306924743994026	7.178711348626518e-08	1.445253140162167e-07	1.916260553420478e-08	0.0005747658487139807	0.0002047902668081131	-0.002130462130443773
495	-0.1366502947979094	-0.1247584036090431	-0.006990088998567722	4.552393091431295e-08	5.297654743964445e-08	2.909635702294575e-08	0.002293831501776103	0.002332310324203158	-0.0009331186427314009
493	-0.1353002198578763	-0.1215141380666063	-0.008761288475429077	3.254681655717395e-08	2.24672604104344e-08	2.543236836940487e-08	-0.004310988125438528	0.00289672819365722	-0.003250713097033826
489	-0.1313768300783912	-0.1164145509623406	-0.0109942329661292	3.275231041069886e-08	2.75440603978682e-08	2.855853697240385e-08	0.002280013547284978	0.002396395463731621	-0.00377881891085604
488	-0.1294122824457842	-0.1160565479192451	-0.01054143100210002	3.626797644502109e-08	3.130680248546056e-08	2.951008371182648e-08	0.001311068192278682	-0.004165670508189029	-0.001199239721551202
487	-0.118692351696181	-0.1136138027678849	-0.01161228653617146	6.542908217012829e-08	4.55651666822925e-08	3.63985433196765e-08	-0.0004017048018987775	-0.01399253955242786	-0.007739950202095451
484	-0.1166227047731066	-0.1126103037403601	-0.01171008957661364	2.400221216676957e-08	3.365759425701654e-08	2.695032701774723e-08	0.006205557198318533	-0.01101153105262365	0.003287687523953495
482	-0.1166521672487436	-0.1117094180997045	-0.01208183168790163	1.726589545115878e-08	3.260364423198508e-08	2.20452080961249e-08	0.01082941290534687	-0.009797468728144538	-0.0001942821159057246
481	-0.1164113720689728	-0.1082277750301251	-0.01213424472238623	9.683559956577074e-09	4.798080976930212e-08	1.979668779369619e-08	0.01004438023571045	-0.01251676256850544	0.003573009690321813
480	-0.1146158653853767	-0.1075960526695281	-0.01185126756857306	2.451337815935152e-08	4.67678732882576e-08	2.034282945699066e-08	0.02229336651549245	-0.003040369517672835	0.01582487574251689
478	-0.1094569233473176	-0.1016311126631572	-0.008066834007158363	2.71405673204959e-08	5.361405502059917e-08	3.389588537904085e-08	0.02433699308970331	-0.01040769341580409	0.01129566557950388
476	-0.1086583647426893	-0.1002213974965709	-0.008117507342973292	6.983360449463801e-08	9.582674759537686e-08	-1.097083661468087e-08	0.02334544577622397	-0.01523096230116817	0.01610324276587584
476	-0.1063434037456189	-0.09733328392454052	-0.008255198928211867	1.496254791459403e-08	3.380627637310801e-08	1.926079994648987e-08	0.02251686323012438	-0.004882338518057695	0.02256948493181902
476	-0.1063105298861574	-0.0974914809250006	-0.00794424841497161	7.443497603686251e-08	9.359816813597468e-08	-1.359263625434923e-08	0.02098304273378183	-0.004808243101340312	0.02056344893484713
475	-0.09894633122882769	-0.08799245040171759	-0.005121727703610305	1.039161291494875e-07	2.185341852220827e-07	2.656474932262591e-08	0.01724824447637092	-0.001741032001736105	0.0215662572413192
476	-0.09343950461034313	-0.0846175511182268	-0.006510173317650489	9.783544595085485e-08	1.385120754174834e-07	-2.284118758326243e-08	0.0140270483210934	-0.002654800241077551	0.02147619678623361
473	-0.09262854014615471	-0.08161859592753262	-0.008388053948283073	2.96177454066286e-07	4.592334105787943e-07	-2.331016856298579e-07	0.01596766546899766	0.00409822608096088	0.02439833931153058
472	-0.09227851348317187	-0.08112183363637925	-0.009168332070583408	4.299699568925306e-07	8.273172491745664e-07	-4.016325693569246e-07	0.01421430521715734	0.002939275426825864	0.0301170583100483
471	-0.08876916761249971	-0.08061999054145606	-0.01087874356645675	3.373558933177279e-07	3.194840222736643e-07	-1.868148716367113e-07	0.01976339915124534	0.001081079878039358	0.02784072128393119
469	-0.08543362017443108	-0.07999434346019398	-0.01240725100851918	4.320217541746232e-07	4.014155370717427e-07	-2.302235919817933e-07	0.01853253695836924	0.000855947583912145	0.02525522223689124
468	-0.08477803848933403	-0.07901769409409173	-0.01217422248255048	6.481582862684845e-07	5.622238664479628e-07	-3.798349600732549e-07	0.02170714624389534	0.001320345459063268	0.0199040833646639
470	-0.08479214574959844	-0.07731769824894436	-0.01266626948174411	2.915503264288763e-07	2.289744424689644e-07	-1.023325740744789e-08	0.01606548539654085	0.01165114235126095	0.02199719318748521
468	-0.08346006177653383	-0.07496125977661086	-0.01369089283058559	3.346070041527896e-07	4.624536492598045e-07	-1.377199301850389e-07	0.02070845742483087	0.009238044430283811	0.02230108707725694
466	-0.08033819079097851	-0.07197154973499192	-0.01347068986025828	3.011696368498927e-07	4.598143704894505e-07	-3.660848819313082e-08	0.02255764487027623	-0.002546798337295855	0.02719061939550066
465	-0.08064096870409355	-0.07239557261542724	-0.01335296355187057	2.663071635758243e-07	5.370825901039571e-07	5.100353189338446e-10	0.02081981928863341	0.005939008387696279	0.02273385718716144
