-5.152456228	-3.297409137	0.1213730556	-0.9926069622
3.178223537	-19.32781061	-0.6836029376	0.7298541112
-14.66929626	4.295799609	-0.2044167758	0.978883947
2.332058231	-15.83869067	-0.1621547653	0.9867653379
-8.13790917	-17.20206932	-0.4022510272	-0.9155294158
3.767865988	-14.85857168	-0.9220393592	0.387096138
-11.83950619	-11.91666362	-0.440202605	0.8978984723
6.811753047	-3.972302056	-0.9528038984	0.3035864478
-7.514475888	-5.52224462	-0.9904278722	-0.1380312643
-3.99003797	-12.47480554	0.7154918921	0.6986210363
5.025783318	-20.34885584	0.6882725461	-0.7254522054
1.001974652	-7.104458881	0.9678443149	-0.2515499596
8.58457715	2.918644486	-0.3360496518	0.9418442714
-11.40732538	-16.88686183	-0.5204638547	0.8538837017
-3.434735069	3.523823384	-0.7998571898	0.6001903664
7.420674642	-18.02352084	-0.9999980393	0.00198026125
6.737503111	2.358491496	-0.3119494881	0.950098688
-0.9084352344	-16.58566928	0.8788909	0.4770228358
4.874381074	0.8144012743	-0.8907223771	-0.4545477388
8.541202596	-3.640444733	0.2695665233	-0.9629817701
6.502810224	6.414119098	-0.2466653806	-0.969100712
8.1383267	-2.225656004	0.6161200959	-0.7876522249
-9.505260991	9.321192513	0.9996851905	-0.02509023355
-12.95482805	1.486940747	-0.9624919807	0.2713101307
3.676053237	6.131562211	0.9979582788	0.06386919258
0.7814322547	-2.337633871	-0.743900479	-0.6682904139
5.696422028	-0.7563968321	0.7054877761	-0.7087220878
10.35252471	-9.460230107	0.3565906998	-0.9342607092
5.336188935	-15.10996141	0.4378457131	-0.8990501274
7.598188878	-0.5905447096	0.8478775308	-0.5301921282
-5.117396448	7.267992159	-0.7652527602	0.6437299224
7.984908109	-5.261278241	0.8113798754	0.5845192022
-8.605076406	4.434922129	0.5555758018	0.8314658913
-13.48656808	-5.246235011	-0.9632263617	0.2686912283
4.923018824	-6.612458293	-0.6656010717	-0.7463077203
-15.13684268	-8.973657076	0.9656904837	-0.2596957637
-3.765159639	-5.033001347	-0.8285382977	-0.559932397
-14.73508283	0.34306705	-0.9998399227	0.01789214802
1.017105559	-14.53632326	0.635817	-0.7718398426
4.824744403	4.673883251	0.7337394889	-0.6794309107
7.760495056	-19.60045184	0.8232230424	0.5677180836
-14.90539827	1.654687085	0.997886554	0.06498019137
-12.97170064	-17.63591488	-0.5280070487	0.8492399876
4.107684855	-1.722195737	0.9368839787	-0.3496404017
9.420112493	-1.379429046	-0.3271262468	0.9449806446
-2.561867138	-8.334147777	0.8642412329	0.5030776196
-11.88605258	-9.35878066	0.5741611288	0.8187423271
-9.552316875	-3.23702704	0.3432254717	0.9392530413
-4.356020004	0.4197678636	-0.4430425717	-0.8965005743
-11.01868693	1.765910183	0.2948908209	-0.9555309538
-4.114859	-14.27231724	0.8367279204	0.5476188339
2.452059989	-13.41674211	-0.9732855418	0.2295980271
-10.02435335	5.530330284	-0.9804111812	-0.1969617114
-5.801538081	-4.542516969	-0.4850277067	-0.8744987843
-15.48275665	-7.527660273	-0.9988405026	-0.04814198074
0.940171844	2.420831546	0.9465116092	0.3226697594
-4.539818722	1.941560098	0.9982457325	-0.05920690423
-1.614303487	0.3916140869	-0.258666462	0.9659666979
-2.180508551	-12.05451785	0.635182891	0.7723617643
-0.8793532074	-6.63046026	-0.4915718673	-0.8708370108
9.300362191	-8.430986456	0.9808034436	0.1949989875
-1.00916795	-3.081108668	-0.02172832721	0.999763912
2.834123267	-9.95981653	0.4641537324	-0.8857546572
7.429132737	-11.84169143	0.2703434279	-0.9627639539
4.405903675	-18.31983289	-0.8367503028	-0.5475846334
7.724064762	5.473135543	-0.7108520549	-0.7033415643
10.07332635	1.676579263	0.6282679228	0.7779970548
-13.07221739	-14.58968909	0.953193765	-0.302360127
0.01632185751	-18.16666898	-0.9770229461	-0.2131341427
-2.279740555	-13.83663457	-0.9920189609	0.1260887832
0.6376210374	5.8860853	0.3435685378	0.9391276057
-0.06449096207	-5.228428316	-0.5975147873	-0.801857892
-0.2004013938	3.992135222	-0.6686635379	0.7435651102
-8.39722942	1.392253312	0.961241534	0.2757076591
6.587043906	-6.045775219	0.1328087473	-0.9911416834
1.301826915	4.481120588	-0.6689913113	0.7432702236
-11.5562292	0.1004134554	-0.2002792195	-0.9797388602
-10.31236374	-10.65550965	0.5211861869	0.8534430026
-10.16333381	-5.715624927	-0.297915174	-0.9545923471
-10.43353404	-7.379535994	-0.6450443959	-0.7641450958
-8.642960343	-9.900462436	-0.228888749	0.9734525878
0.1726576111	0.02797305477	-0.645388686	-0.7638543343
4.530101521	-9.074211616	-0.475393565	0.8797732426
-6.49651425	-2.540172036	0.5939204589	0.8045237651
-0.6790965062	5.219435856	0.9409538371	-0.338534897
-15.77030628	-15.04189533	-0.1016799213	-0.9948171659
1.815879377	-0.9823473846	-0.9960332505	0.08898181765
3.987534092	2.89519186	-0.3269436703	-0.9450438278
-10.3667322	-1.177210399	-0.998144007	0.06089779374
1.830012995	-4.091028883	0.8552399806	-0.5182321637
-6.331625583	-16.9757924	0.7207566884	0.693188139
-9.866444114	-8.844555297	-0.8982180096	-0.439550233
-7.426907086	-13.81225545	-0.1739611139	0.9847525226
3.196883714	4.402703235	0.9918840602	-0.1271456294
1.426386355	-19.76234976	-0.8524573993	-0.5227966932
-9.929743078	-16.07929469	-0.5716637613	0.8204879914
-1.872752665	-4.43897929	-0.5342644256	0.8453174099
-11.32111959	-2.507062559	-0.3044997792	0.9525124065
1.813632151	-11.27226173	-0.5346649425	-0.8450641391
-11.62363982	3.267588601	0.7698965406	0.6381687212
-3.313202704	-0.382414006	-0.8402065496	-0.5422664972
-12.94721248	-0.3767827678	0.9413772385	-0.3373557394
-5.761393535	-1.740195515	-0.8027546417	0.5963094711
3.43560987	-0.3868761792	-0.404134581	-0.9146995356
-9.72497591	2.592709546	-0.9786675619	0.2054502452
-13.29989952	-10.94144872	0.04427366041	-0.9990194407
-15.54642849	-12.92791795	-0.6703086992	0.7420823727
1.854360239	-5.785944484	-0.8188694899	-0.5739797544
-0.7798341147	-14.79608535	0.047691479	0.998862114
-13.63434875	6.244386616	-0.4628733862	-0.8864244064
-10.67659624	-4.385381117	0.9675474308	-0.2526894717
-7.095132637	-9.222967609	-0.5782918318	0.8158299806
-10.13581982	0.8471954501	-0.6961817833	0.7178655338
-14.61860676	-17.97541259	-0.9999348301	-0.01141646328
5.949344339	-18.78285032	-0.8209512365	0.5709983075
-16.82221	-7.103566614	-0.6482157893	0.7614566898
9.331560951	6.609478186	-0.8553628602	0.518029321
-6.47044568	8.131525904	0.9798994619	0.1994919664
7.576596519	-7.572272579	-0.5103512103	-0.8599660703
3.483709594	-3.97679159	0.4468400793	0.8946138516
-13.82371847	-12.59076061	-0.8470680518	0.5314844453
-8.850209345	-0.4863451504	-0.7291498362	-0.684354087
11.3080978	-1.884548524	0.7932297178	0.6089225032
8.598185496	-6.499467889	-0.9134402874	0.4069727772
-1.1784998	-9.406512803	-0.5339762143	0.8454994989
3.297698162	-17.06042625	-0.3195745816	-0.9475611256
-9.07888744	-4.790366256	-0.8500550961	0.5266937759
-14.45815239	-14.24688307	-0.9186902143	-0.3949788477
-4.89587265	-17.60457091	0.6956070724	-0.718422439
-0.4454541753	-19.92709283	-0.2911240631	-0.9566853087
-7.502558845	-3.669098425	0.9535414646	0.3012618051
-12.46488831	-10.29149603	-0.1098094245	0.99395266
-12.4515735	-13.3911965	0.9776819991	0.2100902394
-2.863129515	-17.22863195	-0.1650318336	-0.9862882408
-7.008145287	-11.02342115	-0.05863800568	-0.9982793118
-7.715960544	-15.79412369	-0.9671791669	-0.2540953741
7.503568288	3.682861095	0.99374136	-0.1117054585
-2.784640869	1.655148625	-0.234035804	0.9722279786
11.48066352	-3.961182067	0.8444930794	-0.5355664654
7.981911056	-9.594329429	0.9305012337	-0.3662887577
4.79322312	-3.150404054	0.9713966978	-0.2374625348
-0.5446930922	-1.455096635	0.3837321898	0.9234444253
-14.13404589	-2.986230617	-0.3267354362	0.945115842
6.804745305	-15.39848367	0.8537880404	0.520620766
-15.65996804	6.26570671	0.9233561164	-0.3839446344
-10.89059673	-13.96543471	-0.08301971625	-0.9965479049
10.79298241	5.061554672	0.9431133139	-0.3324714681
-9.914103186	-12.58574134	0.6818061108	-0.7315329297
-6.539336359	2.108529066	-0.9158026069	-0.4016286657
-12.3830014	-7.315353009	0.533842068	-0.8455842042
-4.034465867	-1.878221837	-0.5040096199	0.8636980393
-15.41785968	-5.716602119	0.7106609647	0.7035346425
-0.4263443359	-13.22772543	0.8821395896	-0.4709880514
-5.735679097	5.51123336	-0.1400916563	-0.9901385397
-14.56316282	-1.134396734	-0.4850113309	-0.8745078667
9.976925324	-13.83035392	0.08882287051	0.9960474375
-5.763647111	0.3239089713	0.3566173173	-0.9342505494
-12.44316567	-3.911060666	0.05525093121	-0.9984725007
-8.54345513	-2.12061152	-0.9389028869	-0.344182174
6.031748552	-13.62480165	0.987002771	0.1607032359
-2.148023748	5.22743193	0.9992436496	-0.03888609977
-5.863141234	-8.312059184	0.9999290004	-0.01191613316
-13.74951712	-8.880110988	-0.6437681297	-0.7652206186
9.355652713	4.874404047	-0.01489119334	-0.99988912
10.76924392	-17.46265467	-0.6016972487	0.7987242459
-9.568616576	7.293856185	0.4449976589	0.8955317323
5.634064422	3.838036445	-0.01823877243	0.9998336598
-8.95381658	-14.78482722	-0.2751620719	0.9613978543
-0.483776921	-11.33707577	-0.3597904819	-0.9330331233
-3.979307147	-9.112857707	-0.5665791695	0.8240073086
9.794266282	-2.914824624	-0.770419067	0.6375378115
-3.408355904	6.942612813	-0.1674355531	0.9858830233
-8.737509802	-6.730627831	-0.1907297447	-0.9816425849
6.315391678	-10.0527281	0.8753609309	0.4834699997
2.128598531	2.79990334	-0.9996465322	-0.02658590937
1.603572972	0.8499882769	-0.9889699454	-0.1481163294
9.159803929	-10.8266863	0.7282600745	-0.6853008565
-4.053334952	5.230214038	0.4788482349	-0.8778976979
-13.92879611	-6.97162511	-0.6430048	-0.7658621463
-6.986784405	-1.071440667	0.8900118833	-0.4559373286
-5.303118959	-6.148174201	-0.3141711094	-0.949366375
-13.41551683	3.157565194	0.9505693397	0.3105123675
9.86994987	-15.81321889	0.8556793653	-0.5175063514
9.096105919	-18.76188263	-0.8338702374	-0.5519605304
-5.813052017	-13.47055535	-0.9825049695	0.1862363685
-12.54145838	-15.91695808	0.695712022	0.7183208074
-3.115161407	-6.670902802	0.9458519631	-0.3245983117
3.346492702	-11.80005998	-0.8062422308	0.591585552
6.097718998	-16.92949913	-0.3621393576	0.9321239647
3.394906783	-5.570512091	-0.9001698067	0.4355391131
-2.62686288	-15.74631488	-0.1675753039	-0.9858592788
0.7329781503	-16.15138484	0.4015225651	0.9158491305
-8.042175908	5.986446308	0.9927556526	-0.1201507976
10.8112216	-19.20588636	0.9744157024	0.2247532844
8.13565822	-16.65055336	0.437246613	-0.8993416478
-0.1908774565	-8.321867316	-0.9633127016	0.2683815174
-6.620917271	-6.897209846	0.7201601652	0.6938078527
3.286038105	1.377696245	-0.900669858	-0.4345040932
9.329435245	-17.39338445	0.9943607651	-0.1060503129
-5.628121085	-11.82196793	-0.9229292935	-0.3849695042
-12.77919411	-1.882518754	0.7544837404	0.6563187377
3.110997721	-7.621138545	0.9930440431	-0.1177434855
-8.132732619	-8.15546818	0.3284604548	-0.9445177233
-14.68734428	-10.98133484	-0.9644017027	0.2644415924
8.91435191	0.1324782486	-0.376724236	0.9263254558
5.464361964	2.150429316	0.3456097993	-0.9383783174
8.710246974	-12.8448893	-0.2187396486	-0.9757832578
-5.226783366	-10.03500917	0.9758240812	0.2185574581
-1.683170362	-18.27187476	-0.715818911	0.6982859634
-1.783193804	-5.661628578	0.9995168722	0.03108089876
-6.772942123	4.228106299	0.6501688725	-0.7597897323
